prot1	prot2	r
ATP5F1B	TIMMDC1	0.606512640470715
ATP5F1B	UQCRFS1	0.908891857064717
ATP5F1B	UQCC1	0.698960873510766
ATP5F1B	UQCC2	0.733952251552831
ATP5F1D	ATPAF1	0.873005227292884
ATP5F1D	ATPAF2	0.837583461632933
ATP5F1D	ATP5F1C	0.95831109686375
ATP5F1D	ATP5MF	0.92331404217901
ATP5F1D	ATP5PO	0.957000769443205
ATP5F1D	BCS1L	0.810261484713956
ATP5F1D	COA3	0.698629948584153
ATP5F1D	COA5	0.729531073211593
ATP5F1D	COA6	0.786425203519543
ATP5F1D	COA7	0.694514832572856
ATP5F1D	MT-CO1	0.551612842427631
ATP5F1D	COX11	0.773879987334473
ATP5F1D	COX19	0.859006473044441
ATP5F1D	MT-CO2	0.944058793111279
ATP5F1D	COX20	0.625814525541267
ATP5F1D	COX4I1	0.853722540366535
ATP5F1D	COX6C	0.797455985952561
ATP5F1D	COX7C	0.806888003301114
ATP5F1D	COX7A2L	0.908045625122874
ATP5F1D	COX6B1	0.419970324985685
ATP5F1D	COX7A1	0.701796507479068
ATP5F1D	CYC1	0.913510624119078
ATP5F1D	ECSIT	0.628200981087925
ATP5F1D	FOXRED1	0.592674547997644
ATP5F1D	NDUFA2	0.832448730676602
ATP5F1D	NDUFA3	0.886223580346713
ATP5F1D	NDUFA5	0.893526480432973
ATP5F1D	NDUFA6	0.801663854083798
ATP5F1D	NDUFA7	0.806051444480513
ATP5F1D	NDUFA8	0.60447479435596
ATP5F1D	NDUFA9	0.889476654583128
ATP5F1D	NDUFA10	0.858907250584683
ATP5F1D	NDUFA11	0.71709423177365
ATP5F1D	NDUFA12	0.744790096062248
ATP5F1D	NDUFA13	0.827543891112014
ATP5F1D	NDUFB1	0.702689664823742
ATP5F1D	NDUFB3	0.770098997676524
ATP5F1D	NDUFB4	0.698248568490586
ATP5F1D	NDUFB5	0.874810573755492
ATP5F1D	NDUFB6	0.888903960344482
ATP5F1D	NDUFB7	0.745922410433923
ATP5F1D	NDUFB8	0.709578359061337
ATP5F1D	NDUFB9	0.826277010931931
ATP5F1D	NDUFB10	0.869566062597385
ATP5F1D	NDUFB11	0.666662465076822
ATP5F1D	NDUFC2	0.84574676413103
ATP5F1D	NDUFAF4	0.783224494087756
ATP5F1D	NDUFAF5	0.652580388130566
ATP5F1D	NDUFAF6	0.783408872665444
ATP5F1D	NDUFAF7	0.74195163613334
ATP5F1D	NDUFS1	0.879033953285529
ATP5F1D	NDUFS2	0.891885552048262
ATP5F1D	NDUFS3	0.92770062613112
ATP5F1D	NDUFS4	0.876057532502966
ATP5F1D	NDUFS5	0.795117073886512
ATP5F1D	NDUFS6	0.856868569535839
ATP5F1D	NDUFS7	0.815789816067768
ATP5F1D	NDUFS8	0.79704548703041
ATP5F1D	NDUFV1	0.85255422116649
ATP5F1D	NDUFV2	0.731367956425398
ATP5F1D	MT-ND1	0.635301193093057
ATP5F1D	MT-ND4	0.600304068392436
ATP5F1D	MT-ND5	0.577146265012856
ATP5F1D	NUBPL	0.647700811909069
ATP5F1D	UQCRC1	0.941420517407359
ATP5F1D	UQCRC2	0.954441449428381
ATP5F1D	UQCRH	0.457539708278078
ATP5F1D	UQCRB	0.926467984062417
ATP5F1D	UQCRQ	0.794493882441729
ATP5F1D	UQCR10	0.686485978585365
ATP5F1D	SCO1	0.714206269222452
ATP5F1D	SCO2	0.602066245831262
ATP5F1D	SDHA	0.887156060328701
ATP5F1D	SDHB	0.928573513429876
ATP5F1D	SDHAF2	0.868128909366796
ATP5F1D	SURF1	0.628911984036213
ATP5F1D	TIMMDC1	0.624716698194724
ATP5F1D	UQCRFS1	0.907601009185022
ATP5F1D	UQCC1	0.621700300259761
ATP5F1D	UQCC2	0.672614061102537
ATPAF1	ATPAF2	0.808261004084018
ATPAF1	ATP5F1C	0.915737323216025
ATPAF1	ATP5MF	0.869140481018592
ATPAF1	ATP5PO	0.888209228520193
ATPAF1	BCS1L	0.746860344269743
ATPAF1	NDUFAF1	0.516248101560481
ATPAF1	COA3	0.697801819842302
ATPAF1	COA5	0.70887228308766
ATPAF1	COA6	0.692156635652494
ATPAF1	COA7	0.469095123187005
ATPAF1	MT-CO1	0.541234204405498
ATPAF1	COX11	0.728381553939712
ATPAF1	COX19	0.732826406315152
ATPAF1	MT-CO2	0.864369715723949
ATPAF1	COX20	0.806565436432179
ATPAF1	COX4I1	0.770889787925879
ATPAF1	COX6C	0.700651496391518
ATPAF1	COX7C	0.721890714188258
ATPAF1	COX7A2L	0.780432746886225
ATPAF1	COX6B1	0.440164995905563
ATPAF1	COX7A1	0.686416798827855
ATPAF1	CYC1	0.901818815713371
ATPAF1	ECSIT	0.73112507556071
ATPAF1	FOXRED1	0.71911691186672
ATPAF1	NDUFA2	0.720589281419775
ATPAF1	NDUFA3	0.685553374821946
ATPAF1	NDUFA5	0.779899774718416
ATPAF1	NDUFA6	0.740766849532845
ATPAF1	NDUFA7	0.706894095377226
ATPAF1	NDUFA8	0.420107412460186
ATPAF1	NDUFA9	0.834346698972185
ATPAF1	NDUFA10	0.740877073832567
ATPAF1	NDUFA11	0.63401504178612
ATPAF1	NDUFA12	0.591576362262119
ATPAF1	NDUFA13	0.733763425945624
ATPAF1	NDUFB1	0.56528163560855
ATPAF1	NDUFB3	0.737937531210442
ATPAF1	NDUFB4	0.599756110470811
ATPAF1	NDUFB5	0.847925190264774
ATPAF1	NDUFB6	0.823459978290637
ATPAF1	NDUFB7	0.57510170293894
ATPAF1	NDUFB8	0.523143317457242
ATPAF1	NDUFB9	0.726037869531306
ATPAF1	NDUFB10	0.773114254950643
ATPAF1	NDUFB11	0.589236263542084
ATPAF1	NDUFC2	0.811657757053881
ATPAF1	NDUFAF4	0.816455211777433
ATPAF1	NDUFAF5	0.84235280884295
ATPAF1	NDUFAF6	0.770033911982173
ATPAF1	NDUFAF7	0.733359792365999
ATPAF1	NDUFS1	0.78977216795763
ATPAF1	NDUFS2	0.786413365760677
ATPAF1	NDUFS3	0.813851607731153
ATPAF1	NDUFS4	0.766904709630775
ATPAF1	NDUFS5	0.749702912681799
ATPAF1	NDUFS6	0.741864055858603
ATPAF1	NDUFS7	0.676322125598957
ATPAF1	NDUFS8	0.705871875197964
ATPAF1	NDUFV1	0.764635336901761
ATPAF1	NDUFV2	0.659535697322064
ATPAF1	MT-ND1	0.595171220637628
ATPAF1	MT-ND5	0.584204237244446
ATPAF1	NUBPL	0.755368479258483
ATPAF1	UQCRC1	0.899821810134917
ATPAF1	UQCRC2	0.855747727299752
ATPAF1	UQCRH	0.392944867947795
ATPAF1	UQCRB	0.900504319106217
ATPAF1	UQCRQ	0.769951821799039
ATPAF1	UQCR10	0.786922047663718
ATPAF1	SCO1	0.468422548202264
ATPAF1	SCO2	0.54568561862622
ATPAF1	SDHA	0.705121813597656
ATPAF1	SDHB	0.797837934950196
ATPAF1	SDHAF2	0.795518542748703
ATPAF1	SURF1	0.434821768624848
ATPAF1	TIMMDC1	0.632160596733575
ATPAF1	UQCRFS1	0.861577224236249
ATPAF1	UQCC1	0.674105521819449
ATPAF1	UQCC2	0.704710613319945
ATPAF2	ATP5F1C	0.864356957664969
ATPAF2	ATP5MF	0.806007732201624
ATPAF2	ATP5PO	0.81397040605457
ATPAF2	BCS1L	0.704188555290085
ATPAF2	SDHC	0.90537120009913
ATPAF2	COA3	0.767965082395291
ATPAF2	COA5	0.673969114956613
ATPAF2	COA6	0.701915294664844
ATPAF2	COA7	0.514188559062845
ATPAF2	MT-CO1	0.499214589569465
ATPAF2	COX11	0.646134854844007
ATPAF2	COX19	0.850566246792713
ATPAF2	MT-CO2	0.864661243023756
ATPAF2	COX20	0.646297160137294
ATPAF2	COX4I1	0.786180471555852
ATPAF2	COX6C	0.700499978175296
ATPAF2	COX7C	0.826776669110591
ATPAF2	COX7A2L	0.782907556875529
ATPAF2	COX6B1	0.568474786744474
ATPAF2	COX7A1	0.696284940384835
ATPAF2	CYC1	0.858104681864537
ATPAF2	ECSIT	0.468804612118762
ATPAF2	FOXRED1	0.648915709954034
ATPAF2	NDUFA2	0.783068135233084
ATPAF2	NDUFA3	0.779857084028376
ATPAF2	NDUFA5	0.803684156086835
ATPAF2	NDUFA6	0.815995801087346
ATPAF2	NDUFA7	0.770353289211173
ATPAF2	NDUFA8	0.556575554351865
ATPAF2	NDUFA9	0.888354967469238
ATPAF2	NDUFA10	0.813334650207566
ATPAF2	NDUFA11	0.682998609614983
ATPAF2	NDUFA12	0.706631791001624
ATPAF2	NDUFA13	0.845018216002706
ATPAF2	NDUFB1	0.667137237336147
ATPAF2	NDUFB3	0.666913652096177
ATPAF2	NDUFB4	0.742306320263126
ATPAF2	NDUFB5	0.851792783561054
ATPAF2	NDUFB6	0.815938459083901
ATPAF2	NDUFB7	0.671060358794998
ATPAF2	NDUFB8	0.723283782072466
ATPAF2	NDUFB9	0.758773369466909
ATPAF2	NDUFB10	0.792450831731471
ATPAF2	NDUFB11	0.746897619104949
ATPAF2	NDUFC2	0.781747610226286
ATPAF2	NDUFAF4	0.682944210356057
ATPAF2	NDUFAF5	0.617305280702299
ATPAF2	NDUFAF6	0.701463481502555
ATPAF2	NDUFAF7	0.699656164247764
ATPAF2	NDUFS1	0.840116008830445
ATPAF2	NDUFS2	0.879586398481821
ATPAF2	NDUFS3	0.840273527746703
ATPAF2	NDUFS4	0.847625721701221
ATPAF2	NDUFS5	0.706440092517682
ATPAF2	NDUFS6	0.818338269183944
ATPAF2	NDUFS7	0.814077403043443
ATPAF2	NDUFS8	0.840168049394528
ATPAF2	NDUFV1	0.834748569312944
ATPAF2	NDUFV2	0.786948891046639
ATPAF2	MT-ND1	0.574019425486017
ATPAF2	MT-ND4	0.52149332938432
ATPAF2	MT-ND5	0.499412589165202
ATPAF2	NUBPL	0.59284018847883
ATPAF2	UQCRC1	0.888728826464016
ATPAF2	UQCRC2	0.854362316833097
ATPAF2	UQCRH	0.584924846338592
ATPAF2	UQCRB	0.84772675156002
ATPAF2	UQCRQ	0.730273725944522
ATPAF2	UQCR10	0.680288001253642
ATPAF2	SCO1	0.551314851082113
ATPAF2	SCO2	0.707293645672905
ATPAF2	SDHA	0.8230389365711
ATPAF2	SDHB	0.869820869213503
ATPAF2	SDHAF2	0.757260921450712
ATPAF2	SURF1	0.463129078471871
ATPAF2	TIMMDC1	0.554468929512397
ATPAF2	UQCRFS1	0.841712647869472
ATPAF2	UQCC1	0.617686782341886
ATPAF2	UQCC2	0.659906742717669
ATP5F1C	ATP5MF	0.949486257962029
ATP5F1C	ATP5PO	0.966364250498023
ATP5F1C	BCS1L	0.791157754559839
ATP5F1C	NDUFAF1	0.432274061485113
ATP5F1C	COA3	0.762101888465848
ATP5F1C	COA5	0.769761368033228
ATP5F1C	COA6	0.791141024473346
ATP5F1C	COA7	0.639499742511803
ATP5F1C	MT-CO1	0.485908687541278
ATP5F1C	COX11	0.712436453392831
ATP5F1C	COX19	0.82962578453807
ATP5F1C	MT-CO2	0.933641719956837
ATP5F1C	COX20	0.625574356201553
ATP5F1C	COX4I1	0.89434298386447
ATP5F1C	COX6C	0.825026314157847
ATP5F1C	COX7C	0.790934562254176
ATP5F1C	COX7A2L	0.877690110611585
ATP5F1C	COX6B1	0.46476240232998
ATP5F1C	COX7A1	0.727740833530487
ATP5F1C	CYC1	0.943128273891182
ATP5F1C	ECSIT	0.661494264512883
ATP5F1C	FOXRED1	0.609134284074693
ATP5F1C	NDUFA2	0.830546977135558
ATP5F1C	NDUFA3	0.857264477044476
ATP5F1C	NDUFA5	0.893425907571139
ATP5F1C	NDUFA6	0.823246992446679
ATP5F1C	NDUFA7	0.826910575613538
ATP5F1C	NDUFA8	0.580453933200007
ATP5F1C	NDUFA9	0.906151658641535
ATP5F1C	NDUFA10	0.848612402435323
ATP5F1C	NDUFA11	0.747305166768183
ATP5F1C	NDUFA12	0.708348113617606
ATP5F1C	NDUFA13	0.827362700078853
ATP5F1C	NDUFB1	0.670553374164134
ATP5F1C	NDUFB3	0.819292702458525
ATP5F1C	NDUFB4	0.704430680130983
ATP5F1C	NDUFB5	0.91373869603926
ATP5F1C	NDUFB6	0.908835349341251
ATP5F1C	NDUFB7	0.688302662432875
ATP5F1C	NDUFB8	0.680295397990642
ATP5F1C	NDUFB9	0.770077211631676
ATP5F1C	NDUFB10	0.90386584615601
ATP5F1C	NDUFB11	0.657454031870077
ATP5F1C	NDUFC2	0.887004770460183
ATP5F1C	NDUFAF4	0.805101186247353
ATP5F1C	NDUFAF5	0.690783783598572
ATP5F1C	NDUFAF6	0.831038258170459
ATP5F1C	NDUFAF7	0.766800452962988
ATP5F1C	NDUFS1	0.885348377289232
ATP5F1C	NDUFS2	0.885605296353887
ATP5F1C	NDUFS3	0.933810029995555
ATP5F1C	NDUFS4	0.894795307283648
ATP5F1C	NDUFS5	0.813603019117853
ATP5F1C	NDUFS6	0.870449881029002
ATP5F1C	NDUFS7	0.766512790718379
ATP5F1C	NDUFS8	0.812214261884857
ATP5F1C	NDUFV1	0.868602080113066
ATP5F1C	NDUFV2	0.756837306301771
ATP5F1C	MT-ND1	0.651640098690142
ATP5F1C	MT-ND4	0.506053045553389
ATP5F1C	MT-ND5	0.565903613267837
ATP5F1C	NUBPL	0.750266981554557
ATP5F1C	UQCRC1	0.954245005949991
ATP5F1C	UQCRC2	0.954664135343134
ATP5F1C	UQCRH	0.464868402442627
ATP5F1C	UQCRB	0.950078679603973
ATP5F1C	UQCRQ	0.840909868677259
ATP5F1C	UQCR10	0.701291899469489
ATP5F1C	SCO1	0.62433684796329
ATP5F1C	SCO2	0.584119501962986
ATP5F1C	SDHA	0.859033542217359
ATP5F1C	SDHB	0.931939686310041
ATP5F1C	SDHAF2	0.801391707603628
ATP5F1C	SURF1	0.562677653673976
ATP5F1C	TIMMDC1	0.604520252464715
ATP5F1C	UQCRFS1	0.898844676786
ATP5F1C	UQCC1	0.72616303748577
ATP5F1C	UQCC2	0.733217047459759
ATP5MF	ATP5PO	0.965798244715263
ATP5MF	BCS1L	0.845754624126949
ATP5MF	SDHC	0.869007396731774
ATP5MF	NDUFAF1	0.537313379497076
ATP5MF	COA3	0.69388821839723
ATP5MF	COA5	0.742095399542731
ATP5MF	COA6	0.773527103092609
ATP5MF	COA7	0.613291915337637
ATP5MF	MT-CO1	0.489367704927563
ATP5MF	COX11	0.664294828822491
ATP5MF	COX19	0.809514675573729
ATP5MF	MT-CO2	0.91688873933322
ATP5MF	COX20	0.587827582723696
ATP5MF	COX4I1	0.835922201841727
ATP5MF	COX6C	0.70032174617847
ATP5MF	COX7C	0.746291239670251
ATP5MF	COX7A2L	0.845111070295782
ATP5MF	COX6B1	0.459528524279683
ATP5MF	COX7A1	0.801005915880247
ATP5MF	CYC1	0.953355994485383
ATP5MF	ECSIT	0.608084162680168
ATP5MF	FOXRED1	0.645442999836356
ATP5MF	NDUFA2	0.770219748663258
ATP5MF	NDUFA3	0.830650895152568
ATP5MF	NDUFA5	0.892916094798368
ATP5MF	NDUFA6	0.812562797301706
ATP5MF	NDUFA7	0.740276036220383
ATP5MF	NDUFA8	0.480124302543212
ATP5MF	NDUFA9	0.871933362474869
ATP5MF	NDUFA10	0.846813071761519
ATP5MF	NDUFA11	0.77975152960795
ATP5MF	NDUFA12	0.60098895904617
ATP5MF	NDUFA13	0.748733616554984
ATP5MF	NDUFB1	0.50055668981611
ATP5MF	NDUFB3	0.865276032968631
ATP5MF	NDUFB4	0.578653847997104
ATP5MF	NDUFB5	0.881126506083779
ATP5MF	NDUFB6	0.856465898962486
ATP5MF	NDUFB7	0.604758109907402
ATP5MF	NDUFB8	0.551643223167751
ATP5MF	NDUFB9	0.694583603715327
ATP5MF	NDUFB10	0.902691030406584
ATP5MF	NDUFB11	0.674507552378796
ATP5MF	NDUFC2	0.863036809426281
ATP5MF	NDUFAF4	0.807713728948215
ATP5MF	NDUFAF5	0.705374522142458
ATP5MF	NDUFAF6	0.839413855651174
ATP5MF	NDUFAF7	0.709454115617615
ATP5MF	NDUFS1	0.863167197399963
ATP5MF	NDUFS2	0.859494066696869
ATP5MF	NDUFS3	0.912944241942497
ATP5MF	NDUFS4	0.917163664417253
ATP5MF	NDUFS5	0.821618556567906
ATP5MF	NDUFS6	0.860125394937073
ATP5MF	NDUFS7	0.708829186976006
ATP5MF	NDUFS8	0.688415532859859
ATP5MF	NDUFV1	0.822070285730777
ATP5MF	NDUFV2	0.666586055009389
ATP5MF	MT-ND1	0.739503093496253
ATP5MF	MT-ND4	0.598795211959468
ATP5MF	MT-ND5	0.659185574351815
ATP5MF	NUBPL	0.693575617744276
ATP5MF	UQCRC1	0.894405744550347
ATP5MF	UQCRC2	0.912850584413857
ATP5MF	UQCRH	0.44894472051796
ATP5MF	UQCRB	0.891701637462799
ATP5MF	UQCRQ	0.733739108350595
ATP5MF	UQCR10	0.696116499277878
ATP5MF	SCO1	0.594726827688584
ATP5MF	SCO2	0.593734098851042
ATP5MF	SDHA	0.785056704620907
ATP5MF	SDHB	0.880879315997257
ATP5MF	SDHAF2	0.793655060597587
ATP5MF	SURF1	0.525263357045763
ATP5MF	TIMMDC1	0.592782371561854
ATP5MF	UQCRFS1	0.822485594532177
ATP5MF	UQCC1	0.829874599491639
ATP5MF	UQCC2	0.685410958235474
ATP5PO	BCS1L	0.799704039613508
ATP5PO	SDHC	0.854461201850513
ATP5PO	NDUFAF1	0.498714879871304
ATP5PO	COA3	0.685999912121481
ATP5PO	COA5	0.706045109260036
ATP5PO	COA6	0.719869791686736
ATP5PO	COA7	0.669405950289548
ATP5PO	MT-CO1	0.526342581650371
ATP5PO	COX11	0.724222627811331
ATP5PO	COX19	0.824726448432265
ATP5PO	MT-CO2	0.954110398421777
ATP5PO	COX20	0.588052496505039
ATP5PO	COX4I1	0.858622915843877
ATP5PO	COX6C	0.758298370930862
ATP5PO	COX7C	0.78130106412651
ATP5PO	COX7A2L	0.889830574075023
ATP5PO	COX7A1	0.756184160425
ATP5PO	CYC1	0.946198218606584
ATP5PO	ECSIT	0.660776962755572
ATP5PO	FOXRED1	0.645995947202256
ATP5PO	NDUFA2	0.802007209522275
ATP5PO	NDUFA3	0.846343453425265
ATP5PO	NDUFA5	0.898738828858629
ATP5PO	NDUFA6	0.825439863420562
ATP5PO	NDUFA7	0.798090628619843
ATP5PO	NDUFA8	0.52192221303441
ATP5PO	NDUFA9	0.885072727652513
ATP5PO	NDUFA10	0.841338882137471
ATP5PO	NDUFA11	0.764842031335724
ATP5PO	NDUFA12	0.680940591136856
ATP5PO	NDUFA13	0.785265458273349
ATP5PO	NDUFB1	0.580193257895214
ATP5PO	NDUFB3	0.848921139528114
ATP5PO	NDUFB4	0.658167937570792
ATP5PO	NDUFB5	0.898189358521658
ATP5PO	NDUFB6	0.873055046376078
ATP5PO	NDUFB7	0.67572549332399
ATP5PO	NDUFB8	0.576905166274844
ATP5PO	NDUFB9	0.727352049366808
ATP5PO	NDUFB10	0.898755787837758
ATP5PO	NDUFB11	0.600139859889861
ATP5PO	NDUFC2	0.862634027601286
ATP5PO	NDUFAF4	0.865974997450365
ATP5PO	NDUFAF5	0.721996612064355
ATP5PO	NDUFAF6	0.815934020816482
ATP5PO	NDUFAF7	0.722507566607106
ATP5PO	NDUFS1	0.8807974247134
ATP5PO	NDUFS2	0.876786862774614
ATP5PO	NDUFS3	0.928282566091303
ATP5PO	NDUFS4	0.90878655573339
ATP5PO	NDUFS5	0.813630994962064
ATP5PO	NDUFS6	0.85334267096342
ATP5PO	NDUFS7	0.772740630581453
ATP5PO	NDUFS8	0.714842417466384
ATP5PO	NDUFV1	0.85618314248621
ATP5PO	NDUFV2	0.706619156898554
ATP5PO	MT-ND1	0.666133945735748
ATP5PO	MT-ND4	0.565089296068269
ATP5PO	MT-ND5	0.62705992198554
ATP5PO	NUBPL	0.697795703653421
ATP5PO	UQCRC1	0.935097421611217
ATP5PO	UQCRC2	0.950798731337028
ATP5PO	UQCRB	0.906640682130034
ATP5PO	UQCRQ	0.789508742129359
ATP5PO	UQCR10	0.698821350536633
ATP5PO	SCO1	0.681281847964504
ATP5PO	SCO2	0.575539481811477
ATP5PO	SDHA	0.830743000877678
ATP5PO	SDHB	0.907707336992843
ATP5PO	SDHAF2	0.809497435352802
ATP5PO	SURF1	0.600180238082477
ATP5PO	TIMMDC1	0.654443345942985
ATP5PO	UQCRFS1	0.893812185501195
ATP5PO	UQCC1	0.734763705697796
ATP5PO	UQCC2	0.68247451858363
BCS1L	NDUFAF1	0.459382039479054
BCS1L	COA3	0.595233376564922
BCS1L	COA6	0.63265190360314
BCS1L	COA7	0.594010109265924
BCS1L	MT-CO1	0.490038248262751
BCS1L	COX11	0.585676993746373
BCS1L	COX19	0.755836934093709
BCS1L	MT-CO2	0.833804883430499
BCS1L	COX20	0.660427882207759
BCS1L	COX4I1	0.757184629124368
BCS1L	COX6C	0.686013889486036
BCS1L	COX7C	0.67774041546778
BCS1L	COX7A2L	0.716662028805101
BCS1L	COX6B1	0.393426266887475
BCS1L	COX7A1	0.744867675906892
BCS1L	CYC1	0.825205964213732
BCS1L	ECSIT	0.553853547115593
BCS1L	FOXRED1	0.709820845982218
BCS1L	NDUFA2	0.751290937622459
BCS1L	NDUFA3	0.766903654165331
BCS1L	NDUFA5	0.853872214404594
BCS1L	NDUFA6	0.792136775454437
BCS1L	NDUFA7	0.735996165661664
BCS1L	NDUFA8	0.549174079179767
BCS1L	NDUFA9	0.806510501568461
BCS1L	NDUFA10	0.782646805226849
BCS1L	NDUFA11	0.729130260219385
BCS1L	NDUFA12	0.651661701590188
BCS1L	NDUFA13	0.746873657728692
BCS1L	NDUFB1	0.549181353131069
BCS1L	NDUFB3	0.792657139209685
BCS1L	NDUFB4	0.621173522909285
BCS1L	NDUFB5	0.794592256646296
BCS1L	NDUFB6	0.728705087509329
BCS1L	NDUFB7	0.667670904965478
BCS1L	NDUFB8	0.525177590071948
BCS1L	NDUFB9	0.692787368492084
BCS1L	NDUFB10	0.824981106494733
BCS1L	NDUFB11	0.664260053420593
BCS1L	NDUFC2	0.7120820188925
BCS1L	NDUFAF4	0.690073058702738
BCS1L	NDUFAF5	0.637372633569192
BCS1L	NDUFAF6	0.735262807119378
BCS1L	NDUFAF7	0.68369914927442
BCS1L	NDUFS1	0.829854490393456
BCS1L	NDUFS2	0.839876379231721
BCS1L	NDUFS3	0.818082145278848
BCS1L	NDUFS4	0.848794156269712
BCS1L	NDUFS5	0.847020800209287
BCS1L	NDUFS6	0.805054401213883
BCS1L	NDUFS7	0.738617425139957
BCS1L	NDUFS8	0.680983888505206
BCS1L	NDUFV1	0.793629471830344
BCS1L	NDUFV2	0.692436249036169
BCS1L	MT-ND1	0.662097468268827
BCS1L	MT-ND4	0.559026100798757
BCS1L	MT-ND5	0.628959090924709
BCS1L	NUBPL	0.63351674680362
BCS1L	UQCRC1	0.785819052037369
BCS1L	UQCRC2	0.817650546992791
BCS1L	UQCRH	0.546009025175619
BCS1L	UQCRB	0.738135601689583
BCS1L	UQCRQ	0.666373055689463
BCS1L	UQCR10	0.685589585653959
BCS1L	SCO1	0.419059662751934
BCS1L	SCO2	0.559095464345072
BCS1L	SDHA	0.735240676857756
BCS1L	SDHB	0.819828789890301
BCS1L	SDHAF2	0.783593346102081
BCS1L	SURF1	0.590119522434849
BCS1L	UQCRFS1	0.651945526268884
BCS1L	UQCC1	0.79718829899114
BCS1L	UQCC2	0.744230474611339
SDHC	COA3	0.790918022938768
SDHC	COX7A1	0.810979846120876
SDHC	CYC1	0.849175407122622
SDHC	NDUFS4	0.734994876099856
SDHC	MT-ND1	0.836290984923536
SDHC	MT-ND5	0.832761284744043
SDHC	SCO1	0.77290908883197
SDHC	SCO2	0.884203230248983
NDUFAF1	MT-CO2	0.480154629670808
NDUFAF1	COX4I1	0.446273473770219
NDUFAF1	COX7A1	0.600024491067267
NDUFAF1	CYC1	0.556880564142234
NDUFAF1	ECSIT	0.700973639298305
NDUFAF1	FOXRED1	0.481126600561218
NDUFAF1	NDUFA5	0.50632969106213
NDUFAF1	NDUFA6	0.489559039575392
NDUFAF1	NDUFA9	0.518709860226564
NDUFAF1	NDUFA10	0.508876433099457
NDUFAF1	NDUFA11	0.489811769933168
NDUFAF1	NDUFB3	0.697041464898406
NDUFAF1	NDUFB5	0.595342834967022
NDUFAF1	NDUFB6	0.472627256908517
NDUFAF1	NDUFB10	0.558337884442592
NDUFAF1	NDUFC2	0.625385934955531
NDUFAF1	NDUFAF4	0.622571179139771
NDUFAF1	NDUFAF5	0.485118668716607
NDUFAF1	NDUFAF6	0.435696623612654
NDUFAF1	NDUFS1	0.527967460108166
NDUFAF1	NDUFS2	0.445860330942855
NDUFAF1	NDUFS3	0.508445772921159
NDUFAF1	NDUFS4	0.476902379139152
NDUFAF1	NDUFS5	0.657337171834758
NDUFAF1	NDUFS6	0.538796570671331
NDUFAF1	NDUFV1	0.452759273417576
NDUFAF1	MT-ND1	0.62398193652343
NDUFAF1	MT-ND4	0.558060250973376
NDUFAF1	MT-ND5	0.569746462289519
NDUFAF1	UQCR10	0.457160481917813
NDUFAF1	TIMMDC1	0.491969807758813
NDUFAF1	UQCC1	0.55538349833065
COA3	COA5	0.705425912677224
COA3	COA6	0.668880550509229
COA3	COA7	0.487940803022385
COA3	COX11	0.500164171666831
COA3	COX19	0.765417833978634
COA3	MT-CO2	0.702708248921553
COA3	COX20	0.712689610303425
COA3	COX4I1	0.70157080154872
COA3	COX6C	0.676075915074831
COA3	COX7C	0.591271684076386
COA3	COX7A2L	0.718415984878029
COA3	COX7A1	0.589261213924107
COA3	CYC1	0.696352797217301
COA3	ECSIT	0.428654795331239
COA3	NDUFA2	0.628709051684255
COA3	NDUFA3	0.674826856874543
COA3	NDUFA5	0.666400379275346
COA3	NDUFA6	0.662350952810726
COA3	NDUFA7	0.627115854750387
COA3	NDUFA8	0.504348317326196
COA3	NDUFA9	0.695859704958757
COA3	NDUFA10	0.657986830709886
COA3	NDUFA11	0.542427586474349
COA3	NDUFA12	0.546096491629659
COA3	NDUFA13	0.686389366561416
COA3	NDUFB1	0.592334122497476
COA3	NDUFB3	0.628599847298607
COA3	NDUFB4	0.519322243068633
COA3	NDUFB5	0.705275776773312
COA3	NDUFB6	0.66317125686497
COA3	NDUFB7	0.511678450935542
COA3	NDUFB8	0.599197748666085
COA3	NDUFB9	0.605172186368247
COA3	NDUFB10	0.743575080281222
COA3	NDUFB11	0.609666491767928
COA3	NDUFC2	0.73932533469032
COA3	NDUFAF4	0.656207406120381
COA3	NDUFAF5	0.540908342606481
COA3	NDUFAF6	0.557079538450516
COA3	NDUFAF7	0.571560484510777
COA3	NDUFS1	0.691310598117791
COA3	NDUFS2	0.67416674070659
COA3	NDUFS3	0.700265994844548
COA3	NDUFS4	0.655810276937567
COA3	NDUFS5	0.641233509518752
COA3	NDUFS6	0.72208919467653
COA3	NDUFS7	0.547872069095658
COA3	NDUFS8	0.625882346871654
COA3	NDUFV1	0.680426938408265
COA3	NDUFV2	0.618410828845245
COA3	MT-ND1	0.430720193358955
COA3	MT-ND5	0.442606301479295
COA3	NUBPL	0.622445068160678
COA3	UQCRC1	0.72277175306891
COA3	UQCRC2	0.682292425869836
COA3	UQCRH	0.447774482448566
COA3	UQCRB	0.708242085090088
COA3	UQCRQ	0.583095637233331
COA3	UQCR10	0.513673797452151
COA3	SCO1	0.535507869932341
COA3	SCO2	0.736393978221644
COA3	SDHA	0.681336253402845
COA3	SDHB	0.779518274992139
COA3	SURF1	0.528768907931572
COA3	TIMMDC1	0.497697057131989
COA3	UQCRFS1	0.590882146976333
COA3	UQCC1	0.599319092554921
COA3	UQCC2	0.637228273439071
COA5	MT-CO2	0.649550121815599
COA5	COX4I1	0.651349023775241
