prot1	prot2	r
NDUFA6	NDUFA12	0.828204767383384
NDUFA6	NDUFA13	0.863816989139528
NDUFA6	NDUFB1	0.688764216831722
NDUFA6	NDUFB3	0.842924911039508
NDUFA6	NDUFB4	0.614322664932772
NDUFA6	NDUFB5	0.857958111004143
NDUFA6	NDUFB6	0.614018332255063
NDUFA6	NDUFB8	0.529460552891343
NDUFA6	NDUFB9	0.685971152199559
NDUFA6	NDUFB10	0.881115939037302
NDUFA6	NDUFB11	0.761720348614108
NDUFA6	NDUFC2	0.488512728917137
NDUFA6	NDUFAF4	0.773093564684496
NDUFA6	NDUFAF5	0.714123987730437
NDUFA6	NDUFAF6	0.735533038111242
NDUFA6	NDUFAF7	0.667898703976712
NDUFA6	NDUFS1	0.928657272147774
NDUFA6	NDUFS2	0.96482189248481
NDUFA6	NDUFS3	0.901809310852295
NDUFA6	NDUFS4	0.868774426785171
NDUFA6	NDUFS5	0.886028386814828
NDUFA6	NDUFS6	0.555765088968112
NDUFA6	NDUFS7	0.538418775070742
NDUFA6	NDUFS8	0.810681617422427
NDUFA6	NDUFV1	0.940358158408876
NDUFA6	NDUFV2	0.87620006440004
NDUFA6	MT-ND1	0.833335838591183
NDUFA6	MT-ND4	0.610381720786737
NDUFA6	MT-ND5	0.733670684815022
NDUFA6	NUBPL	0.532072591878677
NDUFA6	UQCRC1	0.887872642109119
NDUFA6	UQCRC2	0.834268099077587
NDUFA6	UQCRH	0.634627394361094
NDUFA6	UQCRB	0.825690497741146
NDUFA6	UQCRQ	0.545755976105946
NDUFA6	UQCR10	0.644235739302528
NDUFA6	SDHA	0.590622160286255
NDUFA6	SDHB	0.856451662138412
NDUFA6	UQCRFS1	0.737447995647423
NDUFA6	UQCC1	0.722506409338798
NDUFA6	UQCC2	0.698572300006145
NDUFA7	NDUFA8	0.839916101621901
NDUFA7	NDUFA9	0.865073463482382
NDUFA7	NDUFA10	0.853400262196582
NDUFA7	NDUFA11	0.807095037904381
NDUFA7	NDUFA12	0.932517362372547
NDUFA7	NDUFA13	0.920210340531313
NDUFA7	NDUFB1	0.761026589066889
NDUFA7	NDUFB3	0.694669974031803
NDUFA7	NDUFB4	0.844734204710496
NDUFA7	NDUFB5	0.884328434925424
NDUFA7	NDUFB6	0.810768097172937
NDUFA7	NDUFB7	0.527037206333383
NDUFA7	NDUFB8	0.802852886644856
NDUFA7	NDUFB9	0.820635292972541
NDUFA7	NDUFB10	0.915146097233456
NDUFA7	NDUFB11	0.777254199139558
NDUFA7	NDUFC2	0.695186803885789
NDUFA7	NDUFAF3	0.401782930104752
NDUFA7	NDUFAF4	0.561436998680589
NDUFA7	NDUFAF6	0.600528605855966
NDUFA7	NDUFAF7	0.696819395283652
NDUFA7	NDUFS1	0.90915878520829
NDUFA7	NDUFS2	0.859217704746956
NDUFA7	NDUFS3	0.907950710732841
NDUFA7	NDUFS4	0.925116966870323
NDUFA7	NDUFS5	0.862758422969636
NDUFA7	NDUFS6	0.765379167642069
NDUFA7	NDUFS7	0.713556702234996
NDUFA7	NDUFS8	0.92528939880457
NDUFA7	NDUFV1	0.884822521693544
NDUFA7	NDUFV2	0.866080143708573
NDUFA7	MT-ND1	0.624002254962565
NDUFA7	MT-ND4	0.52036643322035
NDUFA7	MT-ND5	0.614447916191855
NDUFA7	NUBPL	0.633338285006211
NDUFA7	UQCRC1	0.882481713094893
NDUFA7	UQCRC2	0.879026094826164
NDUFA7	UQCRH	0.428038263737132
NDUFA7	UQCRB	0.883293858519817
NDUFA7	UQCRQ	0.802491588169563
NDUFA7	UQCR10	0.55700842074941
NDUFA7	SCO1	0.423091837344395
NDUFA7	SCO2	0.422908693335435
NDUFA7	SDHA	0.845173546093752
NDUFA7	SDHB	0.813396359219225
NDUFA7	UQCRFS1	0.760996684248133
NDUFA7	UQCC1	0.383341080453164
NDUFA7	UQCC2	0.524736053937499
NDUFA8	NDUFA9	0.709269862884711
NDUFA8	NDUFA10	0.739020741428068
NDUFA8	NDUFA11	0.692273199966891
NDUFA8	NDUFA12	0.847664346564525
NDUFA8	NDUFA13	0.798057206344372
NDUFA8	NDUFB1	0.675856070064633
NDUFA8	NDUFB3	0.430786488215789
NDUFA8	NDUFB4	0.790070253534348
NDUFA8	NDUFB5	0.63553670690226
NDUFA8	NDUFB6	0.572991191702769
NDUFA8	NDUFB7	0.515899205038412
NDUFA8	NDUFB8	0.766297004901918
NDUFA8	NDUFB9	0.762291830662163
NDUFA8	NDUFB10	0.766230876153675
NDUFA8	NDUFB11	0.694359356912008
NDUFA8	NDUFC2	0.538562976735759
NDUFA8	NDUFAF7	0.555753911978511
NDUFA8	NDUFS1	0.73090606401397
NDUFA8	NDUFS2	0.708461313517581
NDUFA8	NDUFS3	0.739636024448141
NDUFA8	NDUFS4	0.694056573599744
NDUFA8	NDUFS5	0.712734514272381
NDUFA8	NDUFS6	0.626201931634071
NDUFA8	NDUFS7	0.606290382474295
NDUFA8	NDUFS8	0.851929130714808
NDUFA8	NDUFV1	0.7285460947518
NDUFA8	NDUFV2	0.747632368837813
NDUFA8	NDUFV3	0.663714032949114
NDUFA8	MT-ND5	0.399911403842791
NDUFA8	NUBPL	0.63352369711873
NDUFA8	UQCRC1	0.676873719404221
NDUFA8	UQCRC2	0.6833476462876
NDUFA8	UQCRB	0.677062541591124
NDUFA8	UQCRQ	0.689436630565886
NDUFA8	SDHA	0.737741105322215
NDUFA8	SDHB	0.738146670716586
NDUFA8	UQCRFS1	0.457926416393671
NDUFA8	UQCC2	0.439782535098146
NDUFA9	NDUFA10	0.95461478587486
NDUFA9	NDUFA11	0.939810360286574
NDUFA9	NDUFA12	0.856853897863502
NDUFA9	NDUFA13	0.926474244707392
NDUFA9	NDUFB1	0.810834655064087
NDUFA9	NDUFB3	0.881002976922414
NDUFA9	NDUFB4	0.664843225506548
NDUFA9	NDUFB5	0.87614287485536
NDUFA9	NDUFB6	0.643999138595174
NDUFA9	NDUFB8	0.590887929830766
NDUFA9	NDUFB9	0.663177881969732
NDUFA9	NDUFB10	0.892541520180361
NDUFA9	NDUFB11	0.768399241866131
NDUFA9	NDUFC2	0.483137152375905
NDUFA9	NDUFAF4	0.817125667709556
NDUFA9	NDUFAF5	0.673758835059475
NDUFA9	NDUFAF6	0.799048665492408
NDUFA9	NDUFAF7	0.744392140116824
NDUFA9	NDUFS1	0.976755144624531
NDUFA9	NDUFS2	0.978579817472129
NDUFA9	NDUFS3	0.935623298637132
NDUFA9	NDUFS4	0.872832536343616
NDUFA9	NDUFS5	0.934717890122491
NDUFA9	NDUFS6	0.55363364723125
NDUFA9	NDUFS7	0.612899595799319
NDUFA9	NDUFS8	0.862216120570404
NDUFA9	NDUFV1	0.984380089593131
NDUFA9	NDUFV2	0.905573858220637
NDUFA9	MT-ND1	0.821199603929616
NDUFA9	MT-ND4	0.558984654301172
NDUFA9	MT-ND5	0.727811755421993
NDUFA9	NUBPL	0.536587550008814
NDUFA9	UQCRC1	0.9192367370729
NDUFA9	UQCRC2	0.895806915082556
NDUFA9	UQCRH	0.621856528572892
NDUFA9	UQCRB	0.858932713574732
NDUFA9	UQCRQ	0.599529659710809
NDUFA9	UQCR10	0.695243268342021
NDUFA9	SDHA	0.611635667111363
NDUFA9	SDHB	0.894791750174398
NDUFA9	UQCRFS1	0.751189909224991
NDUFA9	UQCC1	0.714317130774159
NDUFA9	UQCC2	0.707047730468957
NDUFA10	NDUFA11	0.910155209299891
NDUFA10	NDUFA12	0.877022532028511
NDUFA10	NDUFA13	0.903083449335572
NDUFA10	NDUFB1	0.753863234954258
NDUFA10	NDUFB3	0.831321273959625
NDUFA10	NDUFB4	0.643688767821117
NDUFA10	NDUFB5	0.871094578532858
NDUFA10	NDUFB6	0.669795627946429
NDUFA10	NDUFB8	0.597091579856481
NDUFA10	NDUFB9	0.678606843698726
NDUFA10	NDUFB10	0.909874252726773
NDUFA10	NDUFB11	0.76954317397061
NDUFA10	NDUFC2	0.571299621814237
NDUFA10	NDUFAF4	0.763789321438538
NDUFA10	NDUFAF5	0.604264170284216
NDUFA10	NDUFAF6	0.711973338160281
NDUFA10	NDUFAF7	0.714983942678675
NDUFA10	NDUFS1	0.942955104731287
NDUFA10	NDUFS2	0.964354150385964
NDUFA10	NDUFS3	0.907408048589631
NDUFA10	NDUFS4	0.888119267651945
NDUFA10	NDUFS5	0.895828861852236
NDUFA10	NDUFS6	0.619489915880636
NDUFA10	NDUFS7	0.65113375182187
NDUFA10	NDUFS8	0.829347511230795
NDUFA10	NDUFV1	0.924144440481974
NDUFA10	NDUFV2	0.852637335048971
NDUFA10	MT-ND1	0.779890335654943
NDUFA10	MT-ND4	0.627778476082426
NDUFA10	MT-ND5	0.765118402539434
NDUFA10	NUBPL	0.523867772091213
NDUFA10	UQCRC1	0.917751614534886
NDUFA10	UQCRC2	0.880950374980471
NDUFA10	UQCRH	0.581676800564604
NDUFA10	UQCRB	0.866558911756038
NDUFA10	UQCRQ	0.589098383658382
NDUFA10	UQCR10	0.677028939358617
NDUFA10	SDHA	0.6748579565668
NDUFA10	SDHB	0.865770483398257
NDUFA10	UQCRFS1	0.778071747464816
NDUFA10	UQCC1	0.654660840005191
NDUFA10	UQCC2	0.633872493789006
NDUFA11	NDUFA12	0.811326160633642
NDUFA11	NDUFA13	0.874905477940438
NDUFA11	NDUFB1	0.800034328648499
NDUFA11	NDUFB3	0.799349223917696
NDUFA11	NDUFB4	0.641386973030953
NDUFA11	NDUFB5	0.830964113599633
NDUFA11	NDUFB6	0.606104618796112
NDUFA11	NDUFB8	0.552376810549196
NDUFA11	NDUFB9	0.692275257143692
NDUFA11	NDUFB10	0.852857035307014
NDUFA11	NDUFB11	0.780693692792436
NDUFA11	NDUFC2	0.465942521350233
NDUFA11	NDUFAF4	0.724007210881933
NDUFA11	NDUFAF5	0.692915973818927
NDUFA11	NDUFAF6	0.695869272988032
NDUFA11	NDUFAF7	0.668755740082629
NDUFA11	NDUFS1	0.933540252389178
NDUFA11	NDUFS2	0.937390467711174
NDUFA11	NDUFS3	0.89134122593419
NDUFA11	NDUFS4	0.835343702893983
NDUFA11	NDUFS5	0.861792286202244
NDUFA11	NDUFS6	0.544491831294539
NDUFA11	NDUFS7	0.54100220224984
NDUFA11	NDUFS8	0.816851953102845
NDUFA11	NDUFV1	0.919501780747202
NDUFA11	NDUFV2	0.865500113371945
NDUFA11	MT-ND1	0.785727482886463
NDUFA11	MT-ND4	0.512977535220311
NDUFA11	MT-ND5	0.779909288219376
NDUFA11	NUBPL	0.50272272412031
NDUFA11	UQCRC1	0.851288606033435
NDUFA11	UQCRC2	0.781097573072346
NDUFA11	UQCRH	0.520059957923136
NDUFA11	UQCRB	0.768837535050942
NDUFA11	UQCRQ	0.548400297976255
NDUFA11	UQCR10	0.657408994383833
NDUFA11	SDHA	0.553776822417327
NDUFA11	SDHB	0.823562877594733
NDUFA11	UQCRFS1	0.64852470221348
NDUFA11	UQCC1	0.644339113939864
NDUFA11	UQCC2	0.629228207876994
NDUFA12	NDUFA13	0.903126144304501
NDUFA12	NDUFB1	0.684534126675357
NDUFA12	NDUFB3	0.645230542350689
NDUFA12	NDUFB4	0.786307614570036
NDUFA12	NDUFB5	0.892460050407957
NDUFA12	NDUFB6	0.76740236052961
NDUFA12	NDUFB7	0.499904998312493
NDUFA12	NDUFB8	0.817784491372054
NDUFA12	NDUFB9	0.86823747508472
NDUFA12	NDUFB10	0.877740091722166
NDUFA12	NDUFB11	0.802932576008158
NDUFA12	NDUFC2	0.66494770888721
NDUFA12	NDUFAF3	0.386076009988335
NDUFA12	NDUFAF4	0.597033178376304
NDUFA12	NDUFAF6	0.567015014463071
NDUFA12	NDUFAF7	0.740354774116087
NDUFA12	NDUFS1	0.907522624544898
NDUFA12	NDUFS2	0.873769540444305
NDUFA12	NDUFS3	0.906959278437545
NDUFA12	NDUFS4	0.908284508351586
NDUFA12	NDUFS5	0.84979425084492
NDUFA12	NDUFS6	0.763211177612116
NDUFA12	NDUFS7	0.657275195995025
NDUFA12	NDUFS8	0.920616574413474
NDUFA12	NDUFV1	0.874710543640394
NDUFA12	NDUFV2	0.859312456249412
NDUFA12	NDUFV3	0.471271180534291
NDUFA12	MT-ND1	0.643148018530276
NDUFA12	MT-ND4	0.489795354064068
NDUFA12	MT-ND5	0.63184480949277
NDUFA12	NUBPL	0.637190957016476
NDUFA12	UQCRC1	0.883910487563447
NDUFA12	UQCRC2	0.864172743711983
NDUFA12	UQCRH	0.39665960707335
NDUFA12	UQCRB	0.871494587560978
NDUFA12	UQCRQ	0.800825239598345
NDUFA12	UQCR10	0.545858523001727
NDUFA12	SCO1	0.411743674911732
NDUFA12	SDHA	0.82206268846181
NDUFA12	SDHB	0.791357017738271
NDUFA12	UQCRFS1	0.730759309805445
NDUFA12	UQCC2	0.557569857474549
NDUFA13	NDUFB1	0.78747900926903
NDUFA13	NDUFB3	0.745929900685923
NDUFA13	NDUFB4	0.813396181664653
NDUFA13	NDUFB5	0.863415740727725
NDUFA13	NDUFB6	0.725120127256797
NDUFA13	NDUFB7	0.404159186660047
NDUFA13	NDUFB8	0.746258617693366
NDUFA13	NDUFB9	0.740639120500707
NDUFA13	NDUFB10	0.907594740749068
NDUFA13	NDUFB11	0.772580164536295
NDUFA13	NDUFC2	0.6084663716749
NDUFA13	NDUFAF4	0.657202867494296
NDUFA13	NDUFAF5	0.482686457222156
NDUFA13	NDUFAF6	0.652342489759414
NDUFA13	NDUFAF7	0.757093477139111
NDUFA13	NDUFS1	0.942982601902515
NDUFA13	NDUFS2	0.914477698814258
NDUFA13	NDUFS3	0.921324639742623
NDUFA13	NDUFS4	0.904467939497855
NDUFA13	NDUFS5	0.914695085629546
NDUFA13	NDUFS6	0.693036604258936
NDUFA13	NDUFS7	0.616523853714382
NDUFA13	NDUFS8	0.921554086497496
NDUFA13	NDUFV1	0.91506725162407
NDUFA13	NDUFV2	0.861300489701544
NDUFA13	MT-ND1	0.66523871751402
NDUFA13	MT-ND4	0.501192521896719
NDUFA13	MT-ND5	0.683357298127816
NDUFA13	NUBPL	0.677351466699031
NDUFA13	UQCRC1	0.894837562979121
NDUFA13	UQCRC2	0.887436774163019
NDUFA13	UQCRH	0.461943504085335
NDUFA13	UQCRB	0.839792054812213
NDUFA13	UQCRQ	0.752105036268261
NDUFA13	UQCR10	0.649970713836162
NDUFA13	SDHA	0.724250464160503
NDUFA13	SDHB	0.814846041976384
NDUFA13	UQCRFS1	0.718919681886203
NDUFA13	UQCC1	0.503140697366755
NDUFA13	UQCC2	0.617962318026142
NDUFB1	NDUFB3	0.723156914723287
NDUFB1	NDUFB4	0.518883862771602
NDUFB1	NDUFB5	0.710340826872599
NDUFB1	NDUFB6	0.560111743787503
NDUFB1	NDUFB8	0.437173023688796
NDUFB1	NDUFB9	0.456308782992775
NDUFB1	NDUFB10	0.77892037846984
NDUFB1	NDUFB11	0.513333755991539
NDUFB1	NDUFAF4	0.467862787834759
NDUFB1	NDUFAF5	0.555152091260146
NDUFB1	NDUFAF6	0.655523550922358
NDUFB1	NDUFAF7	0.656667545136559
NDUFB1	NDUFS1	0.801400128856616
NDUFB1	NDUFS2	0.741814567361897
NDUFB1	NDUFS3	0.744885784949641
NDUFB1	NDUFS4	0.665160138400866
NDUFB1	NDUFS5	0.786169343049964
NDUFB1	NDUFS6	0.551316858747736
NDUFB1	NDUFS7	0.779033700330517
NDUFB1	NDUFS8	0.756292813819814
NDUFB1	NDUFV1	0.814572450345359
NDUFB1	NDUFV2	0.698683258162258
NDUFB1	MT-ND1	0.506603129352967
NDUFB1	MT-ND4	0.482798941713349
NDUFB1	MT-ND5	0.488149242222895
NDUFB1	UQCRC1	0.705552081525036
NDUFB1	UQCRC2	0.760097622909069
NDUFB1	UQCRB	0.699073535480782
NDUFB1	UQCRQ	0.428104031931232
NDUFB1	UQCR10	0.705308503669614
NDUFB1	SDHA	0.551534434249547
NDUFB1	SDHB	0.779047804776909
NDUFB1	UQCRFS1	0.578515389874248
NDUFB1	UQCC1	0.486565227208573
NDUFB1	UQCC2	0.4830054272987
NDUFB3	NDUFB4	0.437987194214786
NDUFB3	NDUFB5	0.793968784046234
NDUFB3	NDUFB6	0.558905568425077
NDUFB3	NDUFB9	0.429223589154882
NDUFB3	NDUFB10	0.803713611161596
NDUFB3	NDUFB11	0.567707544148075
NDUFB3	NDUFC2	0.396598163084337
NDUFB3	NDUFAF4	0.810101058753739
NDUFB3	NDUFAF5	0.680181793652974
NDUFB3	NDUFAF6	0.816598810664998
NDUFB3	NDUFAF7	0.709394662639112
NDUFB3	NDUFS1	0.841677724361742
NDUFB3	NDUFS2	0.835184775091096
NDUFB3	NDUFS3	0.823296628947287
NDUFB3	NDUFS4	0.771161477128817
NDUFB3	NDUFS5	0.834891285592758
NDUFB3	NDUFS6	0.470451282338132
NDUFB3	NDUFS7	0.520309978577816
NDUFB3	NDUFS8	0.646200930243887
NDUFB3	NDUFV1	0.85641354779181
NDUFB3	NDUFV2	0.751356160294885
NDUFB3	MT-ND1	0.852486301304814
NDUFB3	MT-ND4	0.658751347873895
NDUFB3	MT-ND5	0.71425418583713
NDUFB3	UQCRC1	0.817069769218609
NDUFB3	UQCRC2	0.816520305608382
NDUFB3	UQCRH	0.576922604377442
NDUFB3	UQCRB	0.789000821273196
NDUFB3	UQCRQ	0.42953253624044
NDUFB3	UQCR10	0.707943488117336
NDUFB3	SDHA	0.449521384454449
NDUFB3	SDHB	0.732628133785551
NDUFB3	UQCRFS1	0.732231928218536
NDUFB3	UQCC1	0.77425287396532
NDUFB3	UQCC2	0.643111386835456
NDUFB4	NDUFB5	0.704147207100971
NDUFB4	NDUFB6	0.657076204422872
NDUFB4	NDUFB7	0.54857851514707
NDUFB4	NDUFB8	0.819684025359547
NDUFB4	NDUFB9	0.762394287658524
NDUFB4	NDUFB10	0.744454576942583
NDUFB4	NDUFB11	0.759939193699316
NDUFB4	NDUFC2	0.627489679811197
NDUFB4	NDUFAF3	0.473532935986418
NDUFB4	NDUFAF7	0.615695835818521
NDUFB4	NDUFS1	0.738966813280475
NDUFB4	NDUFS2	0.670530847465808
NDUFB4	NDUFS3	0.786083566904433
NDUFB4	NDUFS4	0.771214035462941
NDUFB4	NDUFS5	0.71636262642844
NDUFB4	NDUFS6	0.70954746199078
NDUFB4	NDUFS7	0.4517180442864
NDUFB4	NDUFS8	0.855775300849419
NDUFB4	NDUFV1	0.709578892550276
NDUFB4	NDUFV2	0.802148426865386
NDUFB4	NDUFV3	0.495248123747539
NDUFB4	MT-ND1	0.402519613720268
NDUFB4	MT-ND5	0.468279303597598
NDUFB4	NUBPL	0.644518995111105
NDUFB4	UQCRC1	0.722806808172082
NDUFB4	UQCRC2	0.672142479680767
NDUFB4	UQCRB	0.64472319893158
NDUFB4	UQCRQ	0.80926308104095
NDUFB4	UQCR10	0.385647772998111
NDUFB4	SCO2	0.529288597965152
NDUFB4	SDHA	0.735679978207543
NDUFB4	SDHB	0.584705845982002
NDUFB4	UQCRFS1	0.510956385499676
NDUFB5	NDUFB6	0.867260283095689
NDUFB5	NDUFB7	0.402360712193102
NDUFB5	NDUFB8	0.736941009992496
NDUFB5	NDUFB9	0.824358489893365
NDUFB5	NDUFB10	0.884126364627488
NDUFB5	NDUFB11	0.821672523643351
NDUFB5	NDUFC2	0.726480812178765
NDUFB5	NDUFAF4	0.673784809544948
NDUFB5	NDUFAF6	0.692533367072233
NDUFB5	NDUFAF7	0.704972596257347
NDUFB5	NDUFS1	0.921960489966401
NDUFB5	NDUFS2	0.867487856058884
NDUFB5	NDUFS3	0.927178118378702
NDUFB5	NDUFS4	0.946744539624503
NDUFB5	NDUFS5	0.849780275986101
NDUFB5	NDUFS6	0.811961672739454
NDUFB5	NDUFS7	0.651812074239267
NDUFB5	NDUFS8	0.870266835825612
NDUFB5	NDUFV1	0.880893416725272
NDUFB5	NDUFV2	0.817129619494336
NDUFB5	MT-ND1	0.843248123314914
NDUFB5	MT-ND4	0.625423630846873
NDUFB5	MT-ND5	0.76889433758501
NDUFB5	NUBPL	0.488841817712432
NDUFB5	UQCRC1	0.906278491853332
NDUFB5	UQCRC2	0.88585320101792
NDUFB5	UQCRB	0.924614911238833
NDUFB5	UQCRQ	0.770784758486346
NDUFB5	UQCR10	0.67188209083659
NDUFB5	SCO1	0.425534672954128
NDUFB5	SCO2	0.418373622588903
NDUFB5	SDHA	0.746527467953804
NDUFB5	SDHB	0.69959349614301
NDUFB5	SURF1	0.383958107730459
NDUFB5	UQCRFS1	0.791946315072832
NDUFB5	UQCC1	0.475610824576157
NDUFB5	UQCC2	0.554057428343313
NDUFB6	NDUFB7	0.672310928016616
NDUFB6	NDUFB8	0.811634893266769
NDUFB6	NDUFB9	0.779115097135063
NDUFB6	NDUFB10	0.79767317070703
NDUFB6	NDUFB11	0.722333890176248
NDUFB6	NDUFC2	0.907972168273475
NDUFB6	NDUFAF4	0.444417322141378
NDUFB6	NDUFAF6	0.413200972827554
NDUFB6	NDUFAF7	0.545006268818683
NDUFB6	NDUFS1	0.741183546415428
NDUFB6	NDUFS2	0.632428898680038
NDUFB6	NDUFS3	0.724695718817806
NDUFB6	NDUFS4	0.854938650329696
NDUFB6	NDUFS5	0.670395830211123
NDUFB6	NDUFS6	0.871992617898424
NDUFB6	NDUFS7	0.592048223637771
NDUFB6	NDUFS8	0.793128892788477
NDUFB6	NDUFV1	0.637462979921279
NDUFB6	NDUFV2	0.572102478131276
NDUFB6	MT-ND1	0.584329619217264
NDUFB6	MT-ND4	0.50488422612118
NDUFB6	MT-ND5	0.633316940706926
NDUFB6	NUBPL	0.520918423353063
NDUFB6	UQCRC1	0.750623295773128
NDUFB6	UQCRC2	0.755826615286625
NDUFB6	UQCRB	0.855236282900943
NDUFB6	UQCRQ	0.843772334833073
NDUFB6	UQCR10	0.574200783688408
NDUFB6	SCO1	0.563983770021706
NDUFB6	SCO2	0.589419163449656
NDUFB6	SDHA	0.842575246567394
NDUFB6	SDHB	0.508249911073709
NDUFB6	UQCRFS1	0.702674076347527
NDUFB7	NDUFB8	0.697378239815591
NDUFB7	NDUFB9	0.509161058206105
NDUFB7	NDUFB10	0.427859867862322
NDUFB7	NDUFB11	0.383194566718625
NDUFB7	NDUFC2	0.732382529243441
NDUFB7	NDUFAF3	0.667199057954148
NDUFB7	NDUFS4	0.493439874784799
NDUFB7	NDUFS6	0.719868439258852
NDUFB7	NDUFS7	0.479976007218063
NDUFB7	NDUFS8	0.460067670584009
NDUFB7	UQCRB	0.391727521004609
NDUFB7	UQCRQ	0.610901657969502
NDUFB7	SCO1	0.589986479076493
NDUFB7	SCO2	0.648782529716322
NDUFB7	SDHA	0.779957440943945
NDUFB7	SURF1	0.508689110085507
NDUFB7	UQCRFS1	0.399965767016297
NDUFB7	UQCC1	0.399266040912283
NDUFB8	NDUFB9	0.841448895668046
NDUFB8	NDUFB10	0.727416188415758
NDUFB8	NDUFB11	0.804680709096211
NDUFB8	NDUFC2	0.767730795402092
NDUFB8	NDUFAF7	0.457083606330999
NDUFB8	NDUFS1	0.680543941301184
NDUFB8	NDUFS2	0.574449665444421
NDUFB8	NDUFS3	0.699815364575882
NDUFB8	NDUFS4	0.770340683163429
NDUFB8	NDUFS5	0.611036374708423
NDUFB8	NDUFS6	0.813017524389122
NDUFB8	NDUFS7	0.491629039634651
NDUFB8	NDUFS8	0.874064237442641
NDUFB8	NDUFV1	0.608784776182542
NDUFB8	NDUFV2	0.634828909996862
NDUFB8	NDUFV3	0.648730943643571
NDUFB8	MT-ND1	0.412755030190153
NDUFB8	MT-ND5	0.386000283607863
NDUFB8	NUBPL	0.667439345152196
NDUFB8	UQCRC1	0.638372726004889
NDUFB8	UQCRC2	0.64663346716489
NDUFB8	UQCRB	0.70357124784068
NDUFB8	UQCRQ	0.884891296477344
NDUFB8	SCO1	0.564097312469636
NDUFB8	SCO2	0.576937129789505
NDUFB8	SDHA	0.815809274511686
NDUFB8	SDHB	0.484913601213266
NDUFB8	SURF1	0.418567504935548
NDUFB8	UQCRFS1	0.459793487596452
NDUFB9	NDUFB10	0.769348466107183
NDUFB9	NDUFB11	0.790482674970316
NDUFB9	NDUFC2	0.726835821961143
NDUFB9	NDUFAF4	0.387705464884707
NDUFB9	NDUFAF7	0.509417303474915
NDUFB9	NDUFS1	0.746438004959627
NDUFB9	NDUFS2	0.685206453325449
NDUFB9	NDUFS3	0.791988098232429
NDUFB9	NDUFS4	0.800771232214887
NDUFB9	NDUFS5	0.650825490429223
NDUFB9	NDUFS6	0.787624436359522
NDUFB9	NDUFS7	0.521759744736423
NDUFB9	NDUFS8	0.864254471863478
NDUFB9	NDUFV1	0.684819154577062
NDUFB9	NDUFV2	0.721311295404719
NDUFB9	NDUFV3	0.487247592052119
NDUFB9	MT-ND1	0.552697228962682
NDUFB9	MT-ND5	0.587286219554419
NDUFB9	NUBPL	0.549971524896616
NDUFB9	UQCRC1	0.718255796479395
NDUFB9	UQCRC2	0.651249525577813
NDUFB9	UQCRB	0.744997369385262
NDUFB9	UQCRQ	0.82906799021327
NDUFB9	UQCR10	0.385491097507111
NDUFB9	SCO1	0.432561270974213
NDUFB9	SCO2	0.471725579018663
NDUFB9	SDHA	0.741718386099049
NDUFB9	SDHB	0.564429418030747
NDUFB9	UQCRFS1	0.519246160293952
NDUFB9	UQCC2	0.418703386610938
NDUFB10	NDUFB11	0.804224305077186
NDUFB10	NDUFC2	0.72244876011515
NDUFB10	NDUFAF4	0.647366502483228
NDUFB10	NDUFAF5	0.444875668437483
NDUFB10	NDUFAF6	0.602520723481827
NDUFB10	NDUFAF7	0.685208136040889
NDUFB10	NDUFS1	0.908483297076604
NDUFB10	NDUFS2	0.88290628808323
NDUFB10	NDUFS3	0.909734391275196
NDUFB10	NDUFS4	0.935568966080635
NDUFB10	NDUFS5	0.862225693384182
NDUFB10	NDUFS6	0.760777029604238
NDUFB10	NDUFS7	0.603961873405487
NDUFB10	NDUFS8	0.899200972017995
NDUFB10	NDUFV1	0.878200251914154
NDUFB10	NDUFV2	0.823359437819475
NDUFB10	MT-ND1	0.714109679494542
NDUFB10	MT-ND4	0.525128946304978
NDUFB10	MT-ND5	0.712632709339299
NDUFB10	NUBPL	0.668587641481978
NDUFB10	UQCRC1	0.882537908209592
NDUFB10	UQCRC2	0.864741759755313
NDUFB10	UQCRH	0.437138960667478
NDUFB10	UQCRB	0.892466814744995
NDUFB10	UQCRQ	0.726682554117734
NDUFB10	UQCR10	0.636585641119643
NDUFB10	SDHA	0.794558756434538
NDUFB10	SDHB	0.806657125986029
NDUFB10	UQCRFS1	0.730805380685249
NDUFB10	UQCC1	0.512595858440454
NDUFB10	UQCC2	0.566928201625844
NDUFB11	NDUFC2	0.691803614520271
NDUFB11	NDUFAF4	0.490791157801544
NDUFB11	NDUFAF6	0.48882349637835
NDUFB11	NDUFAF7	0.580515601434457
NDUFB11	NDUFS1	0.807309819656327
NDUFB11	NDUFS2	0.775587193377558
NDUFB11	NDUFS3	0.830384613013657
NDUFB11	NDUFS4	0.838731094614405
NDUFB11	NDUFS5	0.740154721089433
NDUFB11	NDUFS6	0.730165913314792
NDUFB11	NDUFS7	0.447620617728627
NDUFB11	NDUFS8	0.858588426791096
NDUFB11	NDUFV1	0.775203773613466
NDUFB11	NDUFV2	0.790518286679458
NDUFB11	MT-ND1	0.714392861564962
NDUFB11	MT-ND5	0.664420174148335
NDUFB11	NUBPL	0.632692792374025
NDUFB11	UQCRC1	0.79400735016977
NDUFB11	UQCRC2	0.719258169564805
NDUFB11	UQCRB	0.781541063729553
NDUFB11	UQCRQ	0.691740810757581
NDUFB11	UQCR10	0.44280174632597
NDUFB11	SDHA	0.677543279044834
NDUFB11	SDHB	0.610245345295636
NDUFB11	SURF1	0.477978834323003
